measurement_id,timestamp,operation_name,duration_ms,data_size,n_queries,is_peak_hour,server_load,cluster_kmeans,cluster_dbscan,cluster_hierarchical
68,2025-03-02T18:48:01,add_grade,1.0,100,1,0,0.86,2,1,4
69,2025-01-16T17:42:07,analyze_conflicts,486.1,50,51,0,0.551,2,1,4
70,2025-03-24T13:45:07,analyze_conflicts,606.71,200,201,0,0.722,2,1,4
71,2025-02-19T09:43:58,analyze_conflicts,623.15,200,201,0,0.867,2,1,4
72,2025-03-08T09:06:44,analyze_conflicts,543.68,100,101,0,0.718,2,1,4
73,2025-02-18T17:27:42,get_teacher_subjects,30.81,50,1,0,0.396,0,1,1
75,2025-03-09T19:39:51,analyze_conflicts,540.87,100,101,0,0.836,2,1,4
76,2025-02-28T19:15:53,get_student_average,28.7,300,1,0,0.848,0,1,1
79,2025-02-16T09:35:48,analyze_conflicts,529.65,100,101,0,0.292,2,1,4
82,2025-02-04T09:47:34,analyze_conflicts,548.85,100,101,0,0.861,2,1,4
83,2025-03-19T19:48:33,get_group_report,49.37,100,3,0,0.577,0,1,1
85,2025-03-28T19:48:31,analyze_conflicts,637.76,200,201,0,0.182,2,1,4
87,2025-03-02T09:09:09,analyze_conflicts,703.08,300,301,0,0.749,1,1,4
88,2025-02-20T09:38:50,get_student_grades,27.32,100,2,0,0.595,0,1,1
90,2025-03-03T18:10:15,get_student_grades,13.44,100,2,0,0.239,0,1,1
92,2025-02-26T18:50:40,get_student_average,6.84,50,1,0,0.572,0,1,1
93,2025-03-05T09:58:17,get_group_report,81.78,300,7,0,0.761,0,1,4
96,2025-03-19T18:01:48,analyze_conflicts,553.44,100,101,0,0.638,2,1,4
105,2025-03-09T13:52:00,analyze_conflicts,717.37,300,301,0,0.326,1,1,4
108,2025-03-26T13:24:24,get_student_average,27.29,50,1,0,0.891,0,1,1
113,2025-01-15T18:10:44,get_student_average,25.66,50,1,0,0.34,0,1,1
114,2025-02-14T08:09:15,analyze_conflicts,611.73,200,201,0,0.525,2,1,4
116,2025-02-22T18:00:57,analyze_conflicts,690.16,300,301,0,0.744,1,1,4
119,2025-03-13T08:17:00,analyze_conflicts,639.12,200,201,0,0.553,2,1,4
120,2025-02-25T17:51:14,get_subject_stats,31.31,50,2,0,0.586,0,1,1
121,2025-03-25T17:42:43,analyze_conflicts,530.03,100,101,0,0.771,2,1,4
126,2025-03-12T17:06:43,get_subject_stats,21.24,200,2,0,0.287,0,1,1
130,2025-02-20T18:26:17,analyze_conflicts,683.96,300,301,0,0.126,1,1,4
133,2025-01-26T13:36:13,get_student_grades,13.24,50,2,0,0.155,0,1,1
139,2025-02-20T09:09:04,analyze_conflicts,715.97,300,301,0,0.201,1,1,4
140,2025-03-17T19:18:29,get_teacher_subjects,26.01,500,1,0,0.504,0,1,1
141,2025-03-24T18:55:13,analyze_conflicts,506.04,50,51,0,0.444,2,1,1
146,2025-02-04T13:48:17,analyze_conflicts,513.81,50,51,0,0.559,2,1,4
147,2025-03-01T17:38:59,get_teacher_subjects,40.0,500,1,0,0.626,0,1,1
150,2025-02-25T13:36:38,analyze_conflicts,532.47,100,101,0,0.168,2,1,4
151,2025-01-09T17:28:42,analyze_conflicts,521.99,100,101,0,0.439,2,1,4
153,2025-03-02T08:00:13,analyze_conflicts,608.82,200,201,0,0.341,2,1,4
156,2025-03-13T13:45:40,analyze_conflicts,503.03,50,51,0,0.434,2,1,4
157,2025-03-15T13:53:44,analyze_conflicts,486.87,50,51,0,0.836,2,1,4
159,2025-01-17T09:32:12,analyze_conflicts,540.42,100,101,0,0.825,2,1,4
162,2025-02-03T18:30:28,get_teacher_subjects,16.65,200,1,0,0.605,0,1,1
163,2025-02-15T13:28:02,get_teacher_subjects,19.79,50,1,0,0.146,0,1,1
164,2025-02-15T17:37:35,get_student_grades,27.26,50,2,0,0.863,0,1,1
165,2025-02-20T17:30:32,get_student_grades,37.07,300,2,0,0.221,0,1,1
166,2025-01-17T13:41:11,analyze_conflicts,519.3,50,51,0,0.131,2,1,4
168,2025-03-22T09:24:18,get_subject_stats,19.19,200,2,0,0.302,0,1,1
169,2025-03-05T13:58:22,get_teacher_subjects,4.26,100,1,0,0.348,0,1,1
172,2025-02-07T13:14:08,analyze_conflicts,557.91,100,101,0,0.224,2,1,4
175,2025-02-20T18:18:48,analyze_conflicts,628.78,200,201,0,0.699,2,1,4
178,2025-02-18T08:59:06,analyze_conflicts,625.65,200,201,0,0.669,2,1,4
179,2025-02-15T09:57:32,get_student_grades,38.52,200,2,0,0.218,0,1,1
181,2025-02-04T13:53:45,analyze_conflicts,488.98,50,51,0,0.62,2,1,4
183,2025-01-18T08:46:38,analyze_conflicts,490.24,50,51,0,0.522,2,1,4
185,2025-03-17T17:36:15,analyze_conflicts,701.44,300,301,0,0.675,1,1,4
186,2025-03-14T17:11:42,analyze_conflicts,494.11,50,51,0,0.635,2,1,4
188,2025-01-12T13:50:04,analyze_conflicts,690.15,300,301,0,0.376,1,1,2
189,2025-02-05T17:02:22,get_subject_stats,30.91,50,2,0,0.537,0,1,1
190,2025-01-26T19:08:04,get_group_report,79.14,300,7,0,0.673,0,1,4
196,2025-02-02T19:46:55,get_student_average,16.76,100,1,0,0.829,0,1,1
197,2025-01-03T18:42:40,get_student_average,41.2,200,1,0,0.425,0,1,1
198,2025-03-22T08:50:28,get_subject_stats,8.71,100,2,0,0.128,0,1,1
199,2025-03-02T13:38:09,analyze_conflicts,615.31,200,201,0,0.643,2,1,4
201,2025-02-17T08:24:58,analyze_conflicts,509.43,50,51,0,0.549,2,1,4
202,2025-03-10T19:44:58,analyze_conflicts,617.85,200,201,0,0.899,2,1,4
203,2025-03-15T09:05:51,analyze_conflicts,538.08,100,101,0,0.646,2,1,4
205,2025-01-07T13:50:08,get_subject_stats,23.35,100,2,0,0.289,0,1,1
212,2025-01-03T17:02:41,get_teacher_subjects,5.65,200,1,0,0.717,0,1,1
213,2025-03-01T17:31:56,analyze_conflicts,536.66,100,101,0,0.602,2,1,4
217,2025-02-28T09:39:26,analyze_conflicts,522.02,100,101,0,0.299,2,1,4
218,2025-01-25T17:10:31,get_group_report,73.85,200,5,0,0.897,0,1,4
224,2025-03-11T08:51:30,get_teacher_subjects,1.06,50,1,0,0.515,0,1,1
227,2025-03-28T17:44:40,analyze_conflicts,692.31,300,301,0,0.121,1,1,4
229,2025-03-23T18:07:12,get_student_average,8.69,100,1,0,0.115,0,1,1
234,2025-03-26T13:46:17,get_subject_stats,28.19,300,2,0,0.33,0,1,1
236,2025-02-07T18:12:52,analyze_conflicts,690.26,300,301,0,0.531,1,1,4
238,2025-02-23T08:30:06,analyze_conflicts,524.01,100,101,0,0.645,2,1,4
240,2025-01-21T18:36:14,analyze_conflicts,602.37,200,201,0,0.528,2,1,4
242,2025-03-04T08:59:21,add_grade,8.44,50,1,0,0.328,2,1,4
244,2025-01-01T18:47:21,analyze_conflicts,690.29,300,301,0,0.733,1,1,4
245,2025-02-27T17:27:32,get_group_report,64.25,100,3,0,0.362,0,1,1
247,2025-01-09T17:41:23,add_grade,29.92,200,1,0,0.654,2,1,4
249,2025-01-16T17:09:29,add_grade,9.83,200,1,0,0.698,2,1,4
254,2025-02-27T19:00:47,analyze_conflicts,600.87,200,201,0,0.274,2,1,4
255,2025-03-02T13:59:57,analyze_conflicts,708.02,300,301,0,0.155,1,1,4
260,2025-02-20T08:49:59,get_subject_stats,33.88,50,2,0,0.807,0,1,1
261,2025-01-15T09:38:43,analyze_conflicts,524.04,100,101,0,0.663,2,1,4
263,2025-03-27T17:20:15,get_teacher_subjects,27.92,200,1,0,0.341,0,1,1
269,2025-03-24T09:42:35,get_teacher_subjects,7.03,50,1,0,0.274,0,1,1
271,2025-01-13T19:58:15,analyze_conflicts,544.18,100,101,0,0.542,2,1,4
273,2025-02-11T13:26:02,get_subject_stats,45.57,300,2,0,0.55,0,1,1
274,2025-03-19T08:46:26,analyze_conflicts,530.43,100,101,0,0.336,2,1,4
278,2025-01-17T19:29:23,get_group_report,28.54,50,2,0,0.148,0,1,1
279,2025-01-18T18:35:26,get_teacher_subjects,26.51,300,1,0,0.109,0,1,1
284,2025-03-28T18:06:57,analyze_conflicts,711.38,300,301,0,0.523,1,1,4
285,2025-02-09T19:02:59,analyze_conflicts,555.5,100,101,0,0.159,2,1,4
286,2025-02-01T18:13:37,get_teacher_subjects,14.32,500,1,0,0.215,0,1,1
291,2025-02-23T09:50:40,analyze_conflicts,490.72,50,51,0,0.223,2,1,4
292,2025-02-15T09:23:48,analyze_conflicts,603.66,200,201,0,0.316,2,1,4
295,2025-03-13T17:10:08,get_teacher_subjects,21.84,100,1,0,0.315,0,1,1
296,2025-02-14T09:19:30,analyze_conflicts,526.69,100,101,0,0.726,2,1,4
297,2025-03-20T19:12:29,analyze_conflicts,545.0,100,101,0,0.186,2,1,4
298,2025-02-26T13:55:21,analyze_conflicts,713.66,300,301,0,0.452,1,1,2
302,2025-02-27T19:44:04,get_subject_stats,17.39,300,2,0,0.755,0,1,1
307,2025-02-08T09:32:47,analyze_conflicts,680.42,300,301,0,0.515,1,1,4
311,2025-03-04T08:43:51,analyze_conflicts,513.97,50,51,0,0.231,2,1,4
314,2025-01-19T19:06:51,get_group_report,77.35,200,5,0,0.798,0,1,4
316,2025-02-20T13:11:52,get_teacher_subjects,13.58,50,1,0,0.639,0,1,1
322,2025-02-18T17:32:07,analyze_conflicts,709.7,300,301,0,0.558,1,1,4
331,2025-03-22T19:44:22,get_subject_stats,40.39,50,2,0,0.78,0,1,1
333,2025-01-02T13:06:40,analyze_conflicts,715.77,300,301,0,0.727,1,1,2
335,2025-02-03T09:23:42,get_group_report,71.18,200,5,0,0.823,0,1,4
336,2025-03-25T18:14:27,analyze_conflicts,692.22,300,301,0,0.624,1,1,4
341,2025-01-25T09:07:37,analyze_conflicts,555.86,100,101,0,0.684,2,1,4
342,2025-01-09T13:41:05,analyze_conflicts,711.64,300,301,0,0.299,1,1,2
347,2025-02-17T08:18:40,analyze_conflicts,556.9,100,101,0,0.67,2,1,4
348,2025-03-20T09:09:17,get_student_average,30.62,300,1,0,0.167,0,1,1
350,2025-01-02T19:15:05,analyze_conflicts,718.14,300,301,0,0.84,1,1,4
352,2025-02-12T19:33:33,analyze_conflicts,520.45,100,101,0,0.726,2,1,4
355,2025-01-09T17:49:06,analyze_conflicts,686.68,300,301,0,0.815,1,1,4
356,2025-01-28T19:55:00,get_student_grades,25.35,100,2,0,0.296,0,1,1
360,2025-01-12T09:12:18,add_grade,23.12,200,1,0,0.551,2,1,4
362,2025-01-08T08:34:22,get_group_report,67.3,100,3,0,0.609,2,1,4
363,2025-02-28T08:47:46,get_student_grades,38.36,200,2,0,0.346,0,1,1
366,2025-02-22T17:08:15,get_student_average,20.21,50,1,0,0.333,0,1,1
367,2025-01-03T13:12:08,get_student_average,20.11,200,1,0,0.724,0,1,1
369,2025-03-10T09:52:45,analyze_conflicts,603.62,200,201,0,0.658,2,1,4
371,2025-02-18T08:47:35,analyze_conflicts,558.08,100,101,0,0.3,2,1,4
372,2025-01-05T09:12:52,analyze_conflicts,520.48,100,101,0,0.42,2,1,4
373,2025-01-01T17:04:12,get_subject_stats,24.94,50,2,0,0.822,0,1,1
374,2025-02-04T09:02:29,analyze_conflicts,556.2,100,101,0,0.141,2,1,4
376,2025-03-08T08:41:18,analyze_conflicts,544.56,100,101,0,0.499,2,1,4
377,2025-01-14T09:12:41,get_student_average,8.69,50,1,0,0.808,0,1,4
382,2025-03-23T17:22:58,analyze_conflicts,532.72,100,101,0,0.573,2,1,4
383,2025-01-27T17:51:56,add_grade,15.68,500,1,0,0.876,0,1,1
384,2025-01-20T08:14:01,get_group_report,63.61,300,7,0,0.521,0,1,4
387,2025-02-11T17:08:10,analyze_conflicts,684.04,300,301,0,0.686,1,1,4
388,2025-03-18T18:44:56,analyze_conflicts,692.69,300,301,0,0.843,1,1,4
390,2025-03-11T17:58:51,get_teacher_subjects,8.3,300,1,0,0.874,0,1,1
392,2025-03-11T19:28:00,get_group_report,49.3,50,2,0,0.312,0,1,1
393,2025-01-24T13:00:03,analyze_conflicts,490.27,50,51,0,0.409,2,1,4
398,2025-03-09T19:42:18,get_student_average,48.02,500,1,0,0.338,0,1,1
399,2025-02-05T17:03:23,analyze_conflicts,701.99,300,301,0,0.103,1,1,4
403,2025-03-14T09:48:37,analyze_conflicts,506.73,50,51,0,0.282,2,1,4
412,2025-02-12T08:01:21,get_subject_stats,32.83,100,2,0,0.754,0,1,1
414,2025-01-15T17:13:58,add_grade,29.82,300,1,0,0.759,2,1,4
415,2025-01-03T08:19:45,get_teacher_subjects,24.61,200,1,0,0.505,0,1,1
417,2025-02-12T13:52:29,analyze_conflicts,508.19,50,51,0,0.504,2,1,4
419,2025-01-10T19:01:24,analyze_conflicts,633.23,200,201,0,0.14,2,1,4
420,2025-01-09T18:41:26,get_group_report,39.0,100,3,0,0.511,0,1,1
423,2025-03-22T17:53:53,get_teacher_subjects,11.09,300,1,0,0.399,0,1,1
426,2025-01-21T18:31:18,analyze_conflicts,605.6,200,201,0,0.308,2,1,4
427,2025-03-19T19:52:12,analyze_conflicts,681.41,300,301,0,0.375,1,1,4
430,2025-02-08T18:47:55,analyze_conflicts,603.57,200,201,0,0.346,2,1,4
434,2025-02-21T18:03:00,get_student_average,41.47,200,1,0,0.462,0,1,1
435,2025-02-26T17:48:49,analyze_conflicts,550.58,100,101,0,0.17,2,1,4
441,2025-01-12T17:45:41,analyze_conflicts,500.19,50,51,0,0.734,2,1,4
448,2025-02-21T19:14:29,get_teacher_subjects,28.44,50,1,0,0.891,0,1,1
449,2025-01-28T08:02:54,analyze_conflicts,683.99,300,301,0,0.332,1,1,4
450,2025-01-01T19:54:08,add_grade,8.64,300,1,0,0.631,2,1,4
453,2025-01-04T19:26:58,analyze_conflicts,549.06,100,101,0,0.573,2,1,4
456,2025-03-08T19:42:55,get_subject_stats,38.07,500,2,0,0.371,0,1,1
459,2025-02-08T09:21:17,analyze_conflicts,550.06,100,101,0,0.14,2,1,4
461,2025-03-21T09:01:06,analyze_conflicts,639.23,200,201,0,0.423,2,1,4
463,2025-01-27T13:14:54,get_subject_stats,23.53,300,2,0,0.464,0,1,1
465,2025-02-18T18:33:23,analyze_conflicts,638.58,200,201,0,0.662,2,1,4
469,2025-01-18T08:59:27,analyze_conflicts,701.21,300,301,0,0.771,1,1,2
475,2025-03-10T18:56:54,get_subject_stats,38.91,300,2,0,0.438,0,1,1
476,2025-01-22T08:03:12,analyze_conflicts,495.23,50,51,0,0.314,2,1,4
479,2025-02-13T19:26:50,get_subject_stats,32.58,200,2,0,0.881,0,1,1
481,2025-03-07T17:49:46,get_group_report,66.86,200,5,0,0.871,0,1,4
482,2025-01-24T18:32:07,analyze_conflicts,522.98,100,101,0,0.402,2,1,4
484,2025-03-20T13:53:42,analyze_conflicts,543.88,100,101,0,0.341,2,1,4
485,2025-02-17T09:14:11,get_teacher_subjects,35.36,200,1,0,0.516,0,1,1
491,2025-03-21T18:49:13,get_teacher_subjects,2.12,50,1,0,0.792,0,1,1
493,2025-02-02T08:05:04,analyze_conflicts,538.37,100,101,0,0.143,2,1,4
494,2025-02-14T17:24:28,get_teacher_subjects,32.36,50,1,0,0.604,0,1,1
496,2025-01-10T13:50:43,get_subject_stats,38.62,50,2,0,0.341,0,1,1
500,2025-03-12T19:13:26,analyze_conflicts,549.66,100,101,0,0.825,2,1,4
